player_name_clean,season,Shooting_pct_delta_adj,Playmaking_pct_delta_adj,Perimeter_Defense_pct_delta_adj,Interior_Defense_pct_delta_adj,Rebounding_pct_delta_adj,Scoring_pct_delta_adj,Efficiency_pct_delta_adj,Impact_pct_delta_adj
amir coffey,2023-24,-0.0029655223845690497,-0.0958133717879961,0.13011323171442157,0.00043315318559605104,-0.0054534717375689015,-0.0035248094682599003,-0.016128903786074053,0.100783433025624
amir coffey,2024-25,0.10832496514063089,-0.043240733522868655,0.04799418776257595,-0.0584660716057381,0.02210767061454335,0.10787068105962645,0.0006475476840311998,0.10694226109473601
amir coffey,2025-26,0.07036914086415065,0.06427132794308285,0.07847152346127159,0.08514202046025435,0.0670913630203353,0.06989859135943505,-0.0016042056159085993,0.0694668288469514
andre drummond,2021-22,,,,,,,,
andre drummond,2022-23,-0.0908104919055293,-0.2401575405202238,-0.18319644202995738,-0.2823203402614133,-0.1617083612873324,-0.0903621083239953,-0.0209243387394965,-0.22494737189118258
andre drummond,2023-24,0.06458266262203186,-0.1835796371191054,0.04396391634243485,-0.02963834312186895,0.08066044061405189,0.0642004754219314,0.02507386898327775,0.050611277588455295
andre drummond,2024-25,-0.0486342463340017,-0.0031953209726597494,-0.09434673528654515,-0.0986048149148259,-0.08535234831433865,-0.04854885588083345,-0.0337190395917725,-0.09815946459930619
andre drummond,2025-26,-0.003383983766123949,-0.004081581030830252,-0.035180293990786496,0.05961659133486205,0.0230767362846304,-0.003556684035408153,-0.011287705858766602,0.0102858128604032
andre jackson,2023-24,,,,,,,,
andre jackson,2024-25,0.0001037051806764,-0.01900553352810445,0.19278040182984224,0.09991836476475291,0.08196675879737875,-6.32598466196524e-05,-0.0276487076348684,0.35420190871277507
andre jackson,2025-26,0.08666977951695304,0.08818665917170895,0.10528243508704599,0.09801598694480335,0.0692997999900877,0.08713853595707816,0.0159512506025596,0.0749298449079441
andrew nembhard,2022-23,,,,,,,,
andrew nembhard,2023-24,-0.04908029448011725,-0.10845318549322039,-0.05102158675160375,-0.20294240571505384,-0.0997754864914905,-0.048775027386894404,0.03808059796504285,-0.1002834681823548
andrew nembhard,2024-25,0.016881026565714597,0.02926722483090575,0.05421243358999685,0.059330030750860505,0.08188439630618075,0.01691297660569835,0.0160295451783594,-0.0025434971565649
andrew nembhard,2025-26,-0.02051040407650035,-0.04405865731197625,-0.1078732775079138,-0.06469411811584296,-0.0697423234218357,-0.01972406055508695,0.0421456901290906,-0.1570816133725719
andrew wiggins,2021-22,,,,,,,,
andrew wiggins,2022-23,-0.2239450261088311,-0.1115064781464466,-0.1816162402935895,-0.2160350942261184,-0.1619769531308679,-0.2233283671648901,-0.0029352673102038,-0.2644117395905875
andrew wiggins,2023-24,-0.006299632397464351,-0.0670323852078938,-0.10378710075166615,-0.02880615139334975,0.062370341560579495,-0.0065678316969168,-0.02339566892118035,0.0195529065048494
andrew wiggins,2024-25,0.0547807600880217,0.060747928329852346,0.01959243325626315,0.0948344469858593,0.012631588341761348,0.054824720320864245,0.0228441492960334,0.0025166902717901002
andrew wiggins,2025-26,-0.028384619055247348,-0.00425735369684015,-0.031641264257338896,0.04062748599300635,-0.022197129382587198,-0.02859041196673165,-0.009067601126775501,-0.0609613432319459
anfernee simons,2021-22,,,,,,,,
anfernee simons,2022-23,0.1380320343213662,0.0333548778693891,0.1522204683720823,0.2979962956656027,0.0009908702209982,0.13744260990309998,-0.0088486318877652,0.125617585937279
anfernee simons,2023-24,-0.03075966727716555,-0.0015143544462432983,-0.10161327636533125,-0.11969222580809535,0.024402968960275696,-0.0304207003124192,0.01121632010833005,-0.0690661188034919
anfernee simons,2024-25,0.0786864268021342,0.09713401512448445,0.17605326110047473,-0.048030746275837095,0.04469016982278535,0.07838975188435335,-0.00023561896467910043,0.06459919981680881
anfernee simons,2025-26,-0.03976551749571486,-0.06381506802609305,-0.047616519723111796,0.004147966520497946,-0.0202388145348122,-0.04015005031224565,-0.009001599760254001,-0.07770446819055099
anthony black,2023-24,,,,,,,,
anthony black,2024-25,0.3868331532646164,0.4161285740198699,0.5927028940844278,0.5271412073074421,0.18802614075869795,0.38675181755719584,0.038441774639468795,0.3097145581151457
anthony black,2025-26,-0.061158995690107854,-0.08901691588989745,-0.0993978260902407,-0.08991307749409184,-0.0795493415440043,-0.06137708707016015,0.0230119585285006,-0.1822925756203084
anthony davis,2021-22,,,,,,,,
anthony davis,2022-23,0.2377092798722755,-0.0251888773731156,0.1035563399329758,0.14225915718582838,0.3357254061389173,0.23673154246087388,0.0716581733308206,0.1597212914328594
anthony davis,2023-24,0.18514008310946967,0.1885710363215854,0.19952404340736277,0.23003045736881814,0.24490034081050832,0.184137624234469,0.02319174328619265,0.2000361239997739
anthony davis,2024-25,-0.0001037051806764,0.024403629364172848,-0.031048459060713348,0.005117859724500504,-0.010818847582422852,6.32598466196524e-05,0.0022933591566409,-0.0388489536828577
anthony davis,2025-26,0.0026847872236449473,0.0077164358899865495,0.012440232263105401,0.0014422398469945488,0.009944529429742801,0.002483529270521548,-0.0162701388653606,-0.0198942379180068
anthony edwards,2021-22,,,,,,,,
anthony edwards,2022-23,0.12424281142794148,0.07155715929453771,0.10303286079016799,0.1143370856670575,0.1466729431162196,0.12413002202573871,0.019171912795882498,0.05621260883084729
anthony edwards,2023-24,0.057824218382306655,0.09493155904235559,-0.039866829164621455,-0.08292947846389284,0.027744431787332602,0.0579277189812223,0.039130749483365146,0.005553776077832201
anthony edwards,2024-25,0.07480466485637169,0.01795684316201605,-0.04080839857578655,0.0570922063719352,0.04682946791901604,0.07472318217258865,0.0262274773551594,0.0152646443573792
anthony edwards,2025-26,-0.048248530016275354,-0.07725561963225094,-0.0852990808253985,-0.020012267521317045,-0.05743104550138639,-0.04848227578037925,0.034852586174988404,-0.14603616074835252
anthony gill,2021-22,,,,,,,,
anthony gill,2022-23,-0.0465391185917219,-0.0489001769693111,-0.06239477133934349,-0.041191041984646896,-0.0313420749496547,-0.0468673727652493,-0.036536219753516695,0.15209789547144262
anthony gill,2023-24,0.00013217076037275004,-0.0142469879285281,0.06259115799595864,-0.02454419633598795,0.002640154710416699,0.00033581477862730004,-0.00427521832191855,-0.058421217218428995
anthony gill,2024-25,-0.002348380461558802,-0.01062668799245435,0.00567812212339265,-0.04948388204486379,-0.006336609808727155,-0.002474053375419949,-0.0083755816822466,-0.0614210988502973
anthony gill,2025-26,0.19706845641901385,0.17986079301185826,0.2378385997794052,0.21304041477345237,0.16421328474419838,0.19609701659883375,0.0105281013138141,0.30156839650327977
antonio reeves,2024-25,,,,,,,,
antonio reeves,2025-26,0.07641018778789424,0.08650068769050655,0.10466944634154779,0.11321865635277314,0.0769855080416014,0.07618385167700606,0.0095329644465308,0.06460130004588571
ariel hukporti,2024-25,,,,,,,,
ariel hukporti,2025-26,-0.008386826120245348,-0.01344909928540625,-0.0288752269406424,0.012004584109442648,0.0173981259847395,-0.008071442020868153,-0.0060609020308270995,0.06416661029042961
asa newell,2025-26,,,,,,,,
ausar thompson,2023-24,,,,,,,,
ausar thompson,2024-25,0.0427341068568338,0.08006350686508555,0.19387535413978413,-0.10569220014353808,-0.08396120315891095,0.04361074227202635,0.07563844542004,-0.08048912885265719
ausar thompson,2025-26,-0.07733366406510345,-0.04040099625034026,-0.12362507706212901,-0.10736151820759564,-0.0857805697655091,-0.07704772523771165,0.0005125246032961998,-0.1834014412988115
austin reaves,2021-22,,,,,,,,
austin reaves,2022-23,0.2867828467010643,0.227814567383682,0.0597600880758458,-0.019199787011551,-0.0158643132650634,0.286770019881636,0.0592275103635589,0.13232177324811512
austin reaves,2023-24,0.27754475365437276,0.4133753914777215,0.2975923882910652,0.04317514572567725,0.1993636262379313,0.2771926813682926,0.028027334877828748,0.1946972848532543
austin reaves,2024-25,0.1808951190986727,0.13902447638868254,0.19243617383971745,0.0473448876244367,0.08601647085996256,0.18088305688138506,0.042125850861992595,0.0734345085577443
austin reaves,2025-26,0.027999107131655248,-0.02143801469290155,-0.0235936593531022,-0.05329391709335175,-0.0099742499425696,0.02801234335687405,0.059285634611437904,-0.09064944467210949
ayo dosunmu,2021-22,,,,,,,,
ayo dosunmu,2022-23,-0.0019849616556632003,-0.10725877359838039,0.0198341320594711,-0.057339137678407995,0.007925624352845901,-0.0018850339300643002,-0.021969514489700002,-0.022840300615444502
ayo dosunmu,2023-24,0.09578077793248845,-0.011208208794442499,0.032180242452450644,0.06725559533152126,0.0007020953212475995,0.0958124456100838,0.041034890269074045,0.0079496918978453
ayo dosunmu,2024-25,-0.026756646288935905,0.00640513049973665,-0.07739224008842074,-0.0493378501399075,-0.023113281991581254,-0.026567829595438852,0.0174609865333857,-0.0891004185779431
ayo dosunmu,2025-26,0.0028547635710547484,-0.04229163852160085,-0.08132354987677741,-0.045559874546042045,-0.0236613313045007,0.0029297173201165497,0.031865745466458095,-0.0770839056536551
bam adebayo,2021-22,,,,,,,,
bam adebayo,2022-23,0.19529410442500011,0.055333083205578996,0.0569890337543176,0.16398572425903518,0.1084982544538778,0.1940728065911768,-0.012788733446809999,0.1897225889644148
bam adebayo,2023-24,0.017252555053817252,0.09295972381295561,-0.01547765049511075,0.048509594811800255,0.0610666043785122,0.0171504342782011,-0.005458567493335351,0.0209454547026902
bam adebayo,2024-25,0.046910502343109,0.14163392935107316,0.03999037318140765,0.0247879759191321,0.05730209320888965,0.04667313549508085,-0.0063578092949943005,0.0410724637916293
bam adebayo,2025-26,-0.04287364746327775,-0.07586398784407195,-0.069275395269966,-0.010128723986294448,-0.03929918600658909,-0.042798458205251744,-0.014745826794318899,-0.1184499899726046
baylor scheierman,2024-25,,,,,,,,
baylor scheierman,2025-26,-0.08719464425244185,-0.09592479033505365,-0.1106117887887328,-0.10591971447137936,-0.07762305026764199,-0.08674596701705455,-0.0088655788421717,0.0032501882266966994
ben saraf,2025-26,,,,,,,,
ben sheppard,2023-24,,,,,,,,
ben sheppard,2024-25,0.029968459453244597,0.055943753526067744,0.03903972664081945,0.38480033056946833,0.16914348481490116,0.02928143172993555,-0.0059883162581289996,0.2544746966832718
ben sheppard,2025-26,-0.07737626646332064,-0.05749774247348624,-0.1409678803827789,-0.12995419154165877,-0.0436524605293709,-0.07723311113908644,-0.048817348398635094,-0.1275363797360825
bennedict mathurin,2022-23,,,,,,,,
bennedict mathurin,2023-24,-0.15740169008178004,0.22962257448019288,-0.12048870897382866,0.04524937268087645,-0.1014683082375929,-0.1569995936239266,0.004966620820018249,-0.16376059591920078
bennedict mathurin,2024-25,0.0487320323729164,0.03486475566644065,0.034324070331842545,0.2286861325161723,0.12577551351807045,0.048544429222645846,0.008656501401159384,0.0460955278255826
bennedict mathurin,2025-26,-0.057736495904743446,-0.022698878870202454,-0.09323342729202211,-0.06744869411871734,-0.055298235799109294,-0.05774633738954765,0.0192475356816156,-0.1562924440980086
bilal coulibaly,2023-24,,,,,,,,
bilal coulibaly,2024-25,0.1577005216995769,0.31623166826735943,0.16707929197156335,-0.0312498132847017,0.07535012497637886,0.15796897009725555,0.0345676673346137,0.0661564047002833
bilal coulibaly,2025-26,-0.06910726498212895,-0.054507174004425854,-0.11421861058032601,-0.06775214243372565,-0.07316623774015199,-0.06880571719885055,0.0046367987425422,-0.17912337872602901
bismack biyombo,2021-22,,,,,,,,
bismack biyombo,2022-23,-0.0464916224495327,-0.0502111446105059,-0.006346647359799298,0.8015101388369316,0.0921206079576098,-0.0467141805619934,-0.0269287309277472,0.3434880951277744
bismack biyombo,2023-24,-0.060511689035745046,-0.0295385594123637,-0.08120699706278145,-0.13374804302696985,-0.0167151004672332,-0.0609459663600268,-0.03990012139514795,0.0374483431923463
bismack biyombo,2024-25,-0.005792489412426806,0.0005607430035041491,0.01305297677598645,-0.0780546429903555,-0.020210916512104153,-0.005881950482282253,-0.005674108999397,-0.07080185469435249
bismack biyombo,2025-26,0.13036772227088256,0.12766663714630314,0.1743267871412521,0.13014716176989985,0.1074114151105557,0.12986950665260755,0.0024790770208289,0.1683556157090013
blake wesley,2022-23,,,,,,,,
blake wesley,2023-24,0.011533738765462249,0.18722544172831448,0.03983682749952245,0.09050676793374665,-0.020018279131745503,0.011193621756338,0.07077900672507965,0.1508812797490463
blake wesley,2024-25,0.0003019894724085939,-0.02198507408389345,0.07381072543149006,0.005410623449201804,-0.028824842175010454,0.0005347864613417519,0.0245904782066082,-0.0399528770570225
blake wesley,2025-26,0.08872517870577004,0.07062396429329135,0.1161558087115028,0.11109341393252815,0.0819194441747757,0.08843979734747714,0.0244536576374218,0.087692676724977
bobby portis,2021-22,,,,,,,,
bobby portis,2022-23,-0.035198086347093205,0.1381527513658632,-0.18739985757598648,-0.3162133808177004,0.0066976105417123,-0.0349141346118027,0.00027898755334610035,-0.0711658668083839
bobby portis,2023-24,0.03154189921356755,-0.0145561794914504,0.17211820431478606,-0.03101284090425355,-0.0200065912334172,0.0313991846930006,0.00108920007779065,0.004383514705516501
bobby portis,2024-25,-0.050637364369990605,0.08649457663823085,-0.06837992492259054,-0.0131656262984743,-0.06096104921834135,-0.05030943636509315,-0.0024025983363262,-0.0925616603834141
bobby portis,2025-26,-0.017766843354319654,-0.0013910421960230505,-0.0662979442740526,-0.06233592152919776,-0.0297889869008981,-0.01954617571262815,-0.0151357067634072,-0.06436201738593339
bobi klintman,2024-25,,,,,,,,
bobi klintman,2025-26,0.07125938661690215,0.06101472571587575,0.0928815041483056,0.08488882910735515,0.0681307204679333,0.07103244617307874,-0.004438162549591699,1.073578940172838
bogdan bogdanovic,2021-22,,,,,,,,
bogdan bogdanovic,2022-23,-0.09313640660974061,-0.1126497438000294,-0.1578120876726741,0.090850411201617,-0.1273395480023555,-0.0930024047533616,-0.0180164795505032,-0.1119611506094124
bogdan bogdanovic,2023-24,0.16322432586724225,0.0518957731476719,0.21139354648030317,0.11365403596356274,0.07213800409209879,0.1625215313091621,0.0007030398658451498,0.13318768230788292
bogdan bogdanovic,2024-25,-0.0644682400546551,-0.044752228695550955,-0.09932344667487834,-0.053283108663022,-0.03537772478272165,-0.06443563131970755,-0.025733275035150802,-0.0769465754808318
bogdan bogdanovic,2025-26,0.02255351977623325,0.005720687923502749,0.0120186673252018,0.015018340709424448,0.0308037249298315,0.02255966102342235,-0.011681372913913201,-0.00021490941356290018
bones hyland,2021-22,,,,,,,,
bones hyland,2022-23,-0.0250768585250808,-0.043060968302713006,-0.0155379842767873,-0.0933297417847836,-0.08487678793562539,-0.0244960952896124,0.0063373107322234005,-0.1055665926211658
bones hyland,2023-24,-0.11593343203589676,-0.11008675170025001,-0.08025158590281585,-0.14386851056078415,-0.0734816631155647,-0.1155837223084894,-0.02038276667403295,-0.1935858990324157
bones hyland,2024-25,-0.0392141788941044,-0.06499740520417725,-0.04527481584739415,0.018073279193181,0.0006425810494496489,-0.03892990384775645,0.0080063218281702,-0.1907356061758903
bones hyland,2025-26,0.07494927433470494,0.06317798331607195,0.10346106041695119,0.09080582430842415,0.0699456806657156,0.07462011679795144,0.0025833973259846,0.0866709149472756
bradley beal,2021-22,,,,,,,,
bradley beal,2022-23,0.09849948415003029,-0.019851621240925703,0.103521879975149,0.40854934437527973,0.0011731415805022,0.0978490198501893,0.037752824547702006,0.062177676158576
bradley beal,2023-24,-0.02151218838395775,-0.040916308883535,0.06624998017507734,-0.0020644829700749504,0.0456759882106498,-0.021943335183968998,-0.017578699076356452,0.034916514783971106
bradley beal,2024-25,0.0027939565266793982,-0.04573017101028805,0.053224228961403046,0.0506370814181028,-0.00974364552974815,0.0024679387710911486,-0.0163692079747936,0.009061843529630199
bradley beal,2025-26,0.07522474956764094,0.05180712399692565,0.09647771219422989,0.09447985157044644,0.0703347637262884,0.07480285057712954,-0.010927096603015,0.08562406784175451
branden carlson,2024-25,,,,,,,,
branden carlson,2025-26,-0.04810059624421205,-0.038629072876175355,-0.0939805070636505,-0.013254693204446354,-0.027195912524643904,-0.047456257631194446,0.0049835720692391,0.07333638296268301
brandin podziemski,2023-24,,,,,,,,
brandin podziemski,2024-25,0.058785109553621595,-0.06787975124509345,0.05257016619370905,0.004209932985046599,-0.08390092912371425,0.059020316392617345,0.0292578691826033,-0.0655727600715991
brandin podziemski,2025-26,-0.09360562521640606,-0.14877855927888844,-0.1211240113035458,-0.11692227730009976,-0.0962100403447659,-0.09337975465340634,-0.0135414160745942,-0.1978218671495165
brandon ingram,2021-22,,,,,,,,
brandon ingram,2022-23,-0.0581169329489757,-0.087305108709924,-0.0177302286057252,-0.11578734494284,-0.09297116771383279,-0.0577705535846859,0.0034800114265443,-0.10830228372026411
brandon ingram,2023-24,0.04215686869839865,0.0519135476413324,0.12477952924882794,0.17227118518010814,0.0396104388838172,0.041729559287459896,-0.0004903358820403502,0.0678600175813823
brandon ingram,2024-25,-0.10977956370257388,-0.11878528458517223,-0.10016274658723474,-0.0734341723162999,-0.08589305778850315,-0.10939731270021194,-0.0239184192887107,-0.1711649453715599
brandon ingram,2025-26,0.008964404977029647,-0.07880891967926615,0.0290235205183039,2.712750164515082e-05,0.024213705800549698,0.007955766022103548,-0.0225542542779216,0.0081991031760465
brandon miller,2023-24,,,,,,,,
brandon miller,2024-25,-0.22186464014087337,-0.07649636474838604,-0.24421546675422265,-0.18962558133155158,-0.19698867906811385,-0.22084047764783954,0.0254895717057612,-0.3077229697460833
brandon miller,2025-26,-0.053742116677891055,-0.01325778712694915,-0.0853945256051981,-0.012777355765164151,-0.0506498306541472,-0.05358047070071226,-0.006893533690151299,-0.155402586903319
brandon williams,2021-22,,,,,,,,
brandon williams,2023-24,0.07950194974690535,-0.014745381344833,0.017034249223183348,0.19331843616100344,0.1605168229822359,0.07844773967550481,0.01806681241222255,-0.42163602254492544
brandon williams,2024-25,-0.028349718813668906,-0.021012691672900454,-0.00760890986803965,-0.0681518065975329,-0.05092308415071595,-0.02798170468211815,0.033257802926841495,0.09985242813707641
brandon williams,2025-26,0.003345540839703849,0.12701168508852934,0.1784247896911864,-0.05504200704450575,-0.0320637514419333,0.005287754079258151,-0.0115430467990476,1.4093428563118058
brice sensabaugh,2023-24,,,,,,,,
brice sensabaugh,2024-25,0.3826250193571365,-0.026934522042257453,0.48661755205770807,-0.0719628446352758,0.15236485332313354,0.38071349244705394,0.04122650258680639,0.7319155930809627
brice sensabaugh,2025-26,-0.06163984258374815,-0.03828052110603396,-0.0648384624513177,-0.06140304954895705,-0.05979375757117719,-0.06192163484622305,0.0034028391941823997,-0.1511369349434371
bronny james,2024-25,,,,,,,,
bronny james,2025-26,-0.008528199294167052,0.005618837112597849,-0.0026696664251446,-0.029768933908219844,-0.007778753323504698,-0.00818368525385195,-0.013737125132790701,0.09959837093370211
brook lopez,2021-22,,,,,,,,
brook lopez,2022-23,0.6388943415766333,-0.1576809402961147,0.19512621110565131,3.279964670968792,0.7194183782404326,0.6343676289776675,0.0566577949851638,3.458278295174927
brook lopez,2023-24,0.046639618010395754,0.052992522417591205,0.09323815883763174,0.21298061109140864,0.0529930535164145,0.0460225470211463,-0.02182370285899695,0.2580187674517789
brook lopez,2024-25,0.0635089211164482,0.07632303088699095,0.08200008692067305,0.0673098468069627,0.042193523239890646,0.06309749260804985,-0.008836746159357499,0.12353751677577211
brook lopez,2025-26,0.026038246103028448,0.01247340833875955,0.0197361245810997,0.01848701788334095,0.0218484513799043,0.02590904827341905,-0.0209911670382153,0.0001622828508252999
brooks barnhizer,2025-26,,,,,,,,
bruce brown,2021-22,,,,,,,,
bruce brown,2022-23,0.16425725572232522,0.22739441381609798,0.07077693260063,-0.0139802842577973,-0.023661863904253698,0.1635780118646682,-0.0324143015108567,0.12188301764891489
bruce brown,2023-24,-0.02279014367857705,-0.055799063149374495,-0.09847328299123576,-0.24121486770128034,-0.0409483974851381,-0.023055278429690598,-0.027445480177218054,-0.037527156304125495
bruce brown,2024-25,-0.0775107471503654,-0.08450163734185724,-0.12740645086220087,-0.12303537453065669,-0.06938707345748055,-0.07724413976211444,-0.010657169553921701,-0.13569284762994832
