player_name_clean,year_ahead,attribute,value,percentile
anthony black,1,Scoring,56.6454404144897,65.5
anthony black,1,Shooting,60.228686412056,55.7
anthony black,2,Efficiency,79.4341021983013,63.1
anthony black,2,Impact,65.5558666343765,75.2
anthony black,2,Interior_Defense,63.311770804285,70.9
anthony black,2,Perimeter_Defense,70.1493917026672,92.6
anthony black,2,Playmaking,56.9094542907524,71.5
anthony black,2,Rebounding,38.6716924076042,24.0
anthony black,2,Scoring,60.3777366428986,69.7
anthony black,2,Shooting,63.4227456647949,66.9
anthony black,3,Efficiency,81.0181090144501,72.1
anthony black,3,Impact,67.5050366575794,79.8
anthony black,3,Interior_Defense,63.2894924954166,70.3
anthony black,3,Perimeter_Defense,71.3429220237884,94.4
anthony black,3,Playmaking,58.3386981533814,74.1
anthony black,3,Rebounding,38.9724950258694,27.7
anthony black,3,Scoring,65.385812833847,74.9
anthony black,3,Shooting,65.7882544595795,77.6
anthony black,4,Efficiency,82.6795131770954,78.8
anthony black,4,Impact,68.9555682594852,83.4
anthony black,4,Interior_Defense,63.2333757840683,70.1
anthony black,4,Perimeter_Defense,71.0132748403702,95.0
anthony black,4,Playmaking,59.7179962741184,77.4
anthony black,4,Rebounding,39.1067493473253,30.1
anthony black,4,Scoring,69.2121287136688,77.8
anthony black,4,Shooting,67.6518653530674,84.4
anthony black,5,Efficiency,84.0338562933788,80.6
anthony black,5,Impact,69.8526408131199,83.2
anthony black,5,Interior_Defense,63.2600901313713,71.7
anthony black,5,Perimeter_Defense,70.5072106638107,94.6
anthony black,5,Playmaking,61.0972943948555,79.4
anthony black,5,Rebounding,39.2410036687813,32.3
anthony black,5,Scoring,71.9300969391479,80.4
anthony black,5,Shooting,69.1927756268578,88.6
anthony davis,0,Efficiency,86.679586,94.0
anthony davis,0,Impact,76.241077,96.4
anthony davis,0,Interior_Defense,86.266173,98.8
anthony davis,0,Perimeter_Defense,65.930502,85.2
anthony davis,0,Playmaking,54.751051,67.9
anthony davis,0,Rebounding,87.601941,96.4
anthony davis,0,Scoring,88.347723,96.4
anthony davis,0,Shooting,49.341403,18.2
anthony davis,1,Efficiency,86.6440109677658,95.2
anthony davis,1,Impact,77.4200458616991,98.0
anthony davis,1,Interior_Defense,83.9327328154068,98.8
anthony davis,1,Perimeter_Defense,65.840125503685,83.8
anthony davis,1,Playmaking,55.0673087748299,67.7
anthony davis,1,Rebounding,88.5088850960884,96.8
anthony davis,1,Scoring,94.4525103497009,97.6
anthony davis,1,Shooting,51.6088960095673,20.8
anthony davis,2,Efficiency,86.6084359355316,94.6
anthony davis,2,Impact,78.5990147233982,97.6
anthony davis,2,Interior_Defense,82.28153287854,99.0
anthony davis,2,Perimeter_Defense,65.2972775126953,79.4
anthony davis,2,Playmaking,55.3835665496597,67.7
anthony davis,2,Rebounding,89.157630573288,96.8
anthony davis,2,Scoring,100.0,99.2
anthony davis,2,Shooting,52.7914017363815,24.0
anthony davis,3,Efficiency,86.5728609032974,93.4
anthony davis,3,Impact,80.1329784632702,97.6
anthony davis,3,Interior_Defense,80.0573143908005,98.2
anthony davis,3,Perimeter_Defense,64.1303998257179,72.5
anthony davis,3,Playmaking,55.5091867657909,67.3
anthony davis,3,Rebounding,89.8063760504875,97.0
anthony davis,3,Scoring,100.0,99.0
anthony davis,3,Shooting,53.9739074631958,27.1
anthony davis,4,Efficiency,86.5372858710632,91.2
anthony davis,4,Impact,81.6669422031422,97.8
anthony davis,4,Interior_Defense,77.5889801928024,96.4
anthony davis,4,Perimeter_Defense,62.5644239808579,60.9
anthony davis,4,Playmaking,55.6348069819221,66.7
anthony davis,4,Rebounding,90.6976925239716,97.6
anthony davis,4,Scoring,100.0,99.0
anthony davis,4,Shooting,55.1564131900101,28.9
anthony davis,5,Efficiency,86.501710838829,89.4
anthony davis,5,Impact,83.2852014542599,97.8
anthony davis,5,Interior_Defense,75.3956345268707,96.0
anthony davis,5,Perimeter_Defense,60.4268618251343,46.9
anthony davis,5,Playmaking,55.6350433795313,64.5
anthony davis,5,Rebounding,90.220798562542,97.2
anthony davis,5,Scoring,100.0,98.9
anthony davis,5,Shooting,56.3389189168243,30.3
anthony edwards,0,Efficiency,82.945471,79.2
anthony edwards,0,Impact,74.646188,94.8
anthony edwards,0,Interior_Defense,61.202996,62.7
anthony edwards,0,Perimeter_Defense,66.738497,88.2
anthony edwards,0,Playmaking,59.854948,77.2
anthony edwards,0,Rebounding,45.363851,52.7
anthony edwards,0,Scoring,88.473626,96.6
anthony edwards,0,Shooting,77.70326,96.2
anthony edwards,1,Efficiency,84.2149874084434,89.8
anthony edwards,1,Impact,75.1237342150574,95.2
anthony edwards,1,Interior_Defense,61.9931698286018,65.9
anthony edwards,1,Perimeter_Defense,69.3959712794037,90.8
anthony edwards,1,Playmaking,63.3322981396179,83.4
anthony edwards,1,Rebounding,42.8784298192749,41.5
anthony edwards,1,Scoring,93.0546573224792,97.4
anthony edwards,1,Shooting,77.507322128067,97.6
anthony edwards,2,Efficiency,85.4845038168869,92.2
anthony edwards,2,Impact,75.1376416476135,95.2
anthony edwards,2,Interior_Defense,62.3911908709488,64.9
anthony edwards,2,Perimeter_Defense,71.9077052881927,95.4
anthony edwards,2,Playmaking,67.8992672005158,90.4
anthony edwards,2,Rebounding,41.9905582558403,40.3
anthony edwards,2,Scoring,97.0945085111389,97.4
anthony edwards,2,Shooting,76.7351532533264,98.2
anthony edwards,3,Efficiency,86.36657078199,92.2
anthony edwards,3,Impact,75.1855387480621,95.2
anthony edwards,3,Interior_Defense,62.7223449789963,66.5
anthony edwards,3,Perimeter_Defense,74.578984241745,98.6
anthony edwards,3,Playmaking,69.7396593668919,92.6
anthony edwards,3,Rebounding,42.0823736455331,42.7
anthony edwards,3,Scoring,100.0,99.0
anthony edwards,3,Shooting,76.2436791017151,98.4
anthony edwards,4,Efficiency,87.2486377470932,93.0
anthony edwards,4,Impact,76.4741210730438,95.2
anthony edwards,4,Interior_Defense,62.9674369388304,67.7
anthony edwards,4,Perimeter_Defense,75.3698507359238,99.2
anthony edwards,4,Playmaking,70.6710285165768,93.4
anthony edwards,4,Rebounding,42.1741890352259,43.5
anthony edwards,4,Scoring,100.0,99.0
anthony edwards,4,Shooting,75.6716535642242,98.6
anthony edwards,5,Efficiency,87.6703252308807,92.6
anthony edwards,5,Impact,77.6105203421478,95.2
anthony edwards,5,Interior_Defense,63.1437721394978,69.7
anthony edwards,5,Perimeter_Defense,76.1607172301025,99.6
anthony edwards,5,Playmaking,71.2958360770207,94.4
anthony edwards,5,Rebounding,41.2753815691957,40.5
anthony edwards,5,Scoring,100.0,98.9
anthony edwards,5,Shooting,76.0127789332962,99.0
anthony gill,0,Efficiency,84.770917,88.4
anthony gill,0,Impact,55.667817,15.2
anthony gill,0,Interior_Defense,58.145571,44.1
anthony gill,0,Perimeter_Defense,47.247721,3.8
anthony gill,0,Playmaking,39.790295,9.8
anthony gill,0,Rebounding,45.382781,53.1
anthony gill,0,Scoring,43.450501,18.6
anthony gill,0,Shooting,56.799673,38.9
anthony gill,1,Efficiency,80.770917,70.7
anthony gill,1,Impact,53.5761548314972,4.4
anthony gill,1,Interior_Defense,57.7620107001266,33.9
anthony gill,1,Perimeter_Defense,47.4757214024506,2.0
anthony gill,1,Playmaking,39.9937428187561,5.6
anthony gill,1,Rebounding,50.1743445108948,61.3
anthony gill,1,Scoring,43.1652780524025,9.8
anthony gill,1,Shooting,51.5747374683838,20.6
anthony gill,2,Efficiency,76.770917,48.7
anthony gill,2,Impact,51.4013034139557,2.4
anthony gill,2,Interior_Defense,57.41035199823,25.7
anthony gill,2,Perimeter_Defense,47.8817322686157,1.8
anthony gill,2,Playmaking,40.1844848345947,4.2
anthony gill,2,Rebounding,49.8307760070381,56.3
anthony gill,2,Scoring,42.6283807507286,5.6
anthony gill,2,Shooting,49.4450241714935,14.2
anthony gill,3,Efficiency,75.9915747062607,44.7
anthony gill,3,Impact,49.9366688762588,1.4
anthony gill,3,Interior_Defense,57.158629423996,21.0
anthony gill,3,Perimeter_Defense,48.2955532505951,1.6
anthony gill,3,Playmaking,40.4601118516159,2.8
anthony gill,3,Rebounding,49.2789330791054,53.1
anthony gill,3,Scoring,42.5710665261874,4.2
anthony gill,3,Shooting,48.9668428689461,10.8
anthony gill,4,Efficiency,76.1935075537606,43.3
anthony gill,4,Impact,48.4709978137894,0.8
anthony gill,4,Interior_Defense,56.7286324566803,18.4
anthony gill,4,Perimeter_Defense,48.9189727738342,1.6
anthony gill,4,Playmaking,40.663164849205,1.4
anthony gill,4,Rebounding,48.8935469101486,51.1
anthony gill,4,Scoring,42.6507976552973,4.4
anthony gill,4,Shooting,47.8842494279366,6.4
anthony gill,5,Efficiency,75.7512825743599,37.1
anthony gill,5,Impact,47.0365557704849,0.8
anthony gill,5,Interior_Defense,55.7166692680321,14.2
anthony gill,5,Perimeter_Defense,49.5737157299957,1.4
anthony gill,5,Playmaking,40.8662178467941,0.8
anthony gill,5,Rebounding,49.0096687387047,51.1
anthony gill,5,Scoring,42.5934834307561,4.8
anthony gill,5,Shooting,47.1247532159309,3.4
antonio reeves,0,Efficiency,72.993732,15.4
antonio reeves,0,Impact,57.169478,22.4
antonio reeves,0,Interior_Defense,54.684702,14.4
antonio reeves,0,Perimeter_Defense,52.647142,24.4
antonio reeves,0,Playmaking,43.697905,26.9
antonio reeves,0,Rebounding,36.424201,14.2
antonio reeves,0,Scoring,48.669827,41.7
antonio reeves,0,Shooting,68.342618,78.8
antonio reeves,1,Efficiency,68.631819272644,9.4
antonio reeves,1,Impact,55.9886675484924,14.2
antonio reeves,1,Interior_Defense,55.4399934619446,13.8
antonio reeves,1,Perimeter_Defense,54.079576797287,26.9
antonio reeves,1,Playmaking,44.652589138298,26.3
antonio reeves,1,Rebounding,35.6050616386185,11.2
antonio reeves,1,Scoring,47.9607899940987,35.5
antonio reeves,1,Shooting,64.842618,71.9
antonio reeves,2,Efficiency,67.4743130451508,8.4
antonio reeves,2,Impact,54.655070842102,8.0
antonio reeves,2,Interior_Defense,56.5706625789185,19.0
antonio reeves,2,Perimeter_Defense,55.3276868532105,27.9
antonio reeves,2,Playmaking,45.5831101496506,24.2
antonio reeves,2,Rebounding,35.032769072319,10.0
antonio reeves,2,Scoring,46.5514686859627,24.6
antonio reeves,2,Shooting,62.1567239875489,62.5
antonio reeves,3,Efficiency,67.4201201444931,6.8
antonio reeves,3,Impact,53.9381486185341,7.6
antonio reeves,3,Interior_Defense,57.0893760531921,20.4
antonio reeves,3,Perimeter_Defense,56.5282376478119,28.3
antonio reeves,3,Playmaking,46.4078388173866,22.8
antonio reeves,3,Rebounding,34.6230141403923,8.2
antonio reeves,3,Scoring,46.9015691138287,23.4
antonio reeves,3,Shooting,61.0436178559952,57.9
antonio reeves,4,Efficiency,69.2263940817184,9.4
antonio reeves,4,Impact,53.8883039363174,9.8
antonio reeves,4,Interior_Defense,56.7093358844299,18.2
antonio reeves,4,Perimeter_Defense,57.7418161104126,27.3
antonio reeves,4,Playmaking,47.3360606987762,22.0
antonio reeves,4,Rebounding,34.4375377776871,8.0
antonio reeves,4,Scoring,46.9413988075633,22.0
antonio reeves,4,Shooting,61.282222640007,56.5
antonio reeves,5,Efficiency,71.0844170099564,12.4
antonio reeves,5,Impact,53.5722931035309,11.4
antonio reeves,5,Interior_Defense,56.1951549857636,17.6
antonio reeves,5,Perimeter_Defense,57.6060391138001,24.6
antonio reeves,5,Playmaking,48.9491799433517,24.0
antonio reeves,5,Rebounding,34.4939592662106,7.4
antonio reeves,5,Scoring,46.4529905698676,17.8
antonio reeves,5,Shooting,62.2621854955845,57.5
ariel hukporti,0,Efficiency,72.381855,14.2
ariel hukporti,0,Impact,54.61008,10.4
ariel hukporti,0,Interior_Defense,69.930534,87.8
ariel hukporti,0,Perimeter_Defense,48.263719,7.2
ariel hukporti,0,Playmaking,40.250766,13.8
ariel hukporti,0,Rebounding,50.272853,65.3
ariel hukporti,0,Scoring,38.170068,2.4
ariel hukporti,0,Shooting,42.977994,8.0
ariel hukporti,1,Efficiency,73.2813681552219,25.5
ariel hukporti,1,Impact,57.1936471424866,23.0
ariel hukporti,1,Interior_Defense,71.5254989810791,90.0
ariel hukporti,1,Perimeter_Defense,49.7137786523285,8.0
ariel hukporti,1,Playmaking,41.3973992674026,11.0
ariel hukporti,1,Rebounding,51.4808128903656,64.7
ariel hukporti,1,Scoring,39.6425827485733,2.0
ariel hukporti,1,Shooting,41.5399682870331,1.6
ariel hukporti,2,Efficiency,74.0168032834339,34.9
ariel hukporti,2,Impact,58.7287169657517,32.7
ariel hukporti,2,Interior_Defense,72.6891444869842,91.8
ariel hukporti,2,Perimeter_Defense,50.9703821317139,8.6
ariel hukporti,2,Playmaking,42.457326254097,11.4
ariel hukporti,2,Rebounding,52.6285624335556,64.3
ariel hukporti,2,Scoring,40.7821328384094,2.6
ariel hukporti,2,Shooting,43.4652465930405,1.4
ariel hukporti,3,Efficiency,75.0529716501045,39.7
ariel hukporti,3,Impact,59.2906038425732,33.7
ariel hukporti,3,Interior_Defense,71.4292378075924,91.2
ariel hukporti,3,Perimeter_Defense,52.2269856110992,9.6
ariel hukporti,3,Playmaking,43.7079530565414,12.6
ariel hukporti,3,Rebounding,52.9495028982906,64.7
ariel hukporti,3,Scoring,41.1813258570843,2.4
ariel hukporti,3,Shooting,45.7736360183182,4.2
ariel hukporti,4,Efficiency,75.8040993848848,41.1
ariel hukporti,4,Impact,59.8524907193947,35.5
ariel hukporti,4,Interior_Defense,70.0561469741669,89.8
ariel hukporti,4,Perimeter_Defense,53.4090792313995,9.4
ariel hukporti,4,Playmaking,44.9585798589859,12.2
ariel hukporti,4,Rebounding,53.5572059880047,65.9
ariel hukporti,4,Scoring,41.8261239570789,3.2
ariel hukporti,4,Shooting,44.2746614566269,1.2
ariel hukporti,5,Efficiency,76.0588495770502,39.3
ariel hukporti,5,Impact,60.8452084348406,40.5
ariel hukporti,5,Interior_Defense,68.5018593617287,88.0
ariel hukporti,5,Perimeter_Defense,54.5911728516998,10.2
ariel hukporti,5,Playmaking,46.1225002615128,13.2
ariel hukporti,5,Rebounding,53.7271813581734,64.7
ariel hukporti,5,Scoring,41.9997036350183,3.8
ariel hukporti,5,Shooting,46.8117466321411,3.0
asa newell,0,Efficiency,86.557625,93.4
asa newell,0,Impact,58.14386,26.9
asa newell,0,Interior_Defense,60.085871,56.7
asa newell,0,Perimeter_Defense,55.861876,46.9
asa newell,0,Playmaking,42.029034,22.0
asa newell,0,Rebounding,44.61624,48.1
asa newell,0,Scoring,48.530113,41.1
asa newell,0,Shooting,66.396649,73.1
asa newell,1,Efficiency,80.3409368438721,68.5
asa newell,1,Impact,59.1970993455505,35.9
asa newell,1,Interior_Defense,60.3765224406204,54.1
asa newell,1,Perimeter_Defense,58.1666917691956,52.5
asa newell,1,Playmaking,44.2031513267365,24.2
asa newell,1,Rebounding,43.1393337004089,42.1
asa newell,1,Scoring,51.4897902193909,49.3
asa newell,1,Shooting,61.1053596704712,58.3
asa newell,2,Efficiency,74.6708504600525,37.5
asa newell,2,Impact,60.2141724403954,42.7
asa newell,2,Interior_Defense,60.7016587445221,53.7
asa newell,2,Perimeter_Defense,59.9884881864319,53.3
asa newell,2,Playmaking,45.4314998203125,23.8
asa newell,2,Rebounding,41.9817353241348,40.1
asa newell,2,Scoring,53.2320825043564,54.9
asa newell,2,Shooting,57.1055413454285,43.5
asa newell,3,Efficiency,71.8460738105774,22.6
asa newell,3,Impact,62.2544718559837,54.5
asa newell,3,Interior_Defense,60.4855784961662,51.7
asa newell,3,Perimeter_Defense,62.2015271077881,60.1
asa newell,3,Playmaking,46.3567435556259,22.6
asa newell,3,Rebounding,41.1810546271706,38.7
asa newell,3,Scoring,55.3203078690414,59.7
asa newell,3,Shooting,54.0922094553223,28.3
asa newell,4,Efficiency,72.9490979058743,23.6
asa newell,4,Impact,62.583854096756,54.5
asa newell,4,Interior_Defense,58.9870941230736,39.5
asa newell,4,Perimeter_Defense,64.3608469854126,74.7
asa newell,4,Playmaking,46.9783516937103,19.8
asa newell,4,Rebounding,40.6916289083862,37.7
asa newell,4,Scoring,56.9883883181458,62.3
asa newell,4,Shooting,54.1153231828918,23.4
asa newell,5,Efficiency,73.7904950274229,24.6
asa newell,5,Impact,63.4785610239959,58.5
asa newell,5,Interior_Defense,58.4364708849869,39.3
asa newell,5,Perimeter_Defense,66.1908273587952,83.8
asa newell,5,Playmaking,47.6172917896118,18.8
asa newell,5,Rebounding,40.2020072095299,36.3
asa newell,5,Scoring,60.4039738360291,66.1
asa newell,5,Shooting,54.5167710154762,20.6
ausar thompson,0,Efficiency,77.594633,34.9
ausar thompson,0,Impact,65.469262,73.3
ausar thompson,0,Interior_Defense,67.969266,84.8
ausar thompson,0,Perimeter_Defense,76.353527,97.4
ausar thompson,0,Playmaking,52.079464,59.9
ausar thompson,0,Rebounding,61.591552,83.0
ausar thompson,0,Scoring,55.47393,63.3
ausar thompson,0,Shooting,46.867117,13.8
ausar thompson,1,Efficiency,79.1350569296913,59.7
ausar thompson,1,Impact,68.414094265377,84.6
ausar thompson,1,Interior_Defense,67.7237466450605,84.8
ausar thompson,1,Perimeter_Defense,73.7704573178787,96.8
ausar thompson,1,Playmaking,53.8800880129471,63.3
ausar thompson,1,Rebounding,66.2035162257691,85.8
ausar thompson,1,Scoring,58.9331732975769,69.5
ausar thompson,1,Shooting,49.8880608800812,16.2
ausar thompson,2,Efficiency,80.6754808593826,69.5
ausar thompson,2,Impact,69.6217443904037,86.8
ausar thompson,2,Interior_Defense,67.8774671580467,85.4
ausar thompson,2,Perimeter_Defense,72.1468653584023,96.0
ausar thompson,2,Playmaking,55.4030668552055,68.1
ausar thompson,2,Rebounding,68.9565396117706,88.0
ausar thompson,2,Scoring,61.6320987927246,71.9
ausar thompson,2,Shooting,52.6097940925522,23.2
ausar thompson,3,Efficiency,81.8762831259804,76.8
ausar thompson,3,Impact,70.525307293808,86.4
ausar thompson,3,Interior_Defense,67.3547180320892,84.6
ausar thompson,3,Perimeter_Defense,70.1429012918968,92.8
ausar thompson,3,Playmaking,56.8370044345989,71.3
ausar thompson,3,Rebounding,71.35837505336,90.2
ausar thompson,3,Scoring,63.9531732785034,73.5
ausar thompson,3,Shooting,55.3315273050232,35.1
ausar thompson,4,Efficiency,83.0896033216553,80.4
ausar thompson,4,Impact,71.4288701972122,87.0
ausar thompson,4,Interior_Defense,67.1801500942383,84.6
ausar thompson,4,Perimeter_Defense,68.1193042898674,89.8
ausar thompson,4,Playmaking,57.7965578923955,72.9
ausar thompson,4,Rebounding,72.8357004928131,91.0
ausar thompson,4,Scoring,66.1120411145019,73.9
ausar thompson,4,Shooting,58.0532605174942,40.5
ausar thompson,5,Efficiency,84.2521810103493,82.0
ausar thompson,5,Impact,71.9505658110733,86.6
ausar thompson,5,Interior_Defense,66.9920500393782,84.0
ausar thompson,5,Perimeter_Defense,67.1519169787068,88.4
ausar thompson,5,Playmaking,58.7561113501921,75.4
ausar thompson,5,Rebounding,72.6499447184343,91.0
ausar thompson,5,Scoring,68.0218219744492,73.9
ausar thompson,5,Shooting,60.7016607049866,47.5
austin reaves,0,Efficiency,85.285891,90.6
austin reaves,0,Impact,71.236284,89.4
austin reaves,0,Interior_Defense,55.282959,17.6
austin reaves,0,Perimeter_Defense,55.600542,44.7
austin reaves,0,Playmaking,66.517184,86.8
austin reaves,0,Rebounding,40.363542,28.5
austin reaves,0,Scoring,72.006552,87.0
austin reaves,0,Shooting,68.691239,80.4
austin reaves,1,Efficiency,84.2201265728149,90.0
austin reaves,1,Impact,72.4518681588974,92.2
austin reaves,1,Interior_Defense,55.9011382020798,17.2
austin reaves,1,Perimeter_Defense,57.6221489221497,48.7
austin reaves,1,Playmaking,67.1206174897995,89.0
austin reaves,1,Rebounding,39.2570460235519,24.4
austin reaves,1,Scoring,72.0219361003776,85.8
austin reaves,1,Shooting,68.2868775135651,85.0
austin reaves,2,Efficiency,83.2408911621246,84.6
austin reaves,2,Impact,73.8295637789574,93.6
austin reaves,2,Interior_Defense,56.5193174041595,18.2
austin reaves,2,Perimeter_Defense,59.3593432218475,49.9
austin reaves,2,Playmaking,67.3932785796967,90.0
austin reaves,2,Rebounding,38.6114373003883,23.6
austin reaves,2,Scoring,72.0373202007551,83.4
austin reaves,2,Shooting,67.7197922474518,86.4
austin reaves,3,Efficiency,82.1670507824097,78.0
austin reaves,3,Impact,75.0049810233917,94.8
austin reaves,3,Interior_Defense,56.8479668058243,18.2
austin reaves,3,Perimeter_Defense,61.1677836687012,53.7
austin reaves,3,Playmaking,66.9384823846664,90.0
austin reaves,3,Rebounding,38.0044614469452,22.6
austin reaves,3,Scoring,71.9366816472549,82.8
austin reaves,3,Shooting,67.2150908714905,83.8
austin reaves,4,Efficiency,82.9249711668167,79.8
austin reaves,4,Impact,76.2003646913376,95.0
austin reaves,4,Interior_Defense,57.0973661102142,20.6
austin reaves,4,Perimeter_Defense,63.1149029046936,63.7
austin reaves,4,Playmaking,67.0320387887802,90.4
austin reaves,4,Rebounding,37.5173086916847,20.2
austin reaves,4,Scoring,71.8966649961014,81.8
austin reaves,4,Shooting,67.6954237229004,85.0
austin reaves,5,Efficiency,83.7430319225464,79.4
austin reaves,5,Impact,77.7972301665153,95.4
austin reaves,5,Interior_Defense,56.830329672226,22.2
austin reaves,5,Perimeter_Defense,64.1591061860962,73.1
austin reaves,5,Playmaking,67.3390761422958,90.8
austin reaves,5,Rebounding,37.5453316515131,20.4
austin reaves,5,Scoring,73.3549835872192,82.0
austin reaves,5,Shooting,68.682414532341,87.4
ayo dosunmu,0,Efficiency,81.333762,66.5
ayo dosunmu,0,Impact,64.811405,68.9
ayo dosunmu,0,Interior_Defense,57.979093,42.7
ayo dosunmu,0,Perimeter_Defense,56.886146,52.7
ayo dosunmu,0,Playmaking,58.962983,75.6
ayo dosunmu,0,Rebounding,33.586991,7.4
ayo dosunmu,0,Scoring,56.628238,66.1
ayo dosunmu,0,Shooting,62.655514,60.5
ayo dosunmu,1,Efficiency,79.4021264771576,61.1
ayo dosunmu,1,Impact,64.0185853569794,66.9
ayo dosunmu,1,Interior_Defense,59.1264923062973,45.3
ayo dosunmu,1,Perimeter_Defense,57.9587040692291,50.9
ayo dosunmu,1,Playmaking,59.4356740591126,76.6
ayo dosunmu,1,Rebounding,33.9476671693954,7.4
ayo dosunmu,1,Scoring,57.844914235199,67.5
ayo dosunmu,1,Shooting,60.9736118298187,57.7
ayo dosunmu,2,Efficiency,77.7395394066925,53.7
ayo dosunmu,2,Impact,63.9855293124008,66.7
ayo dosunmu,2,Interior_Defense,59.8583255258255,47.7
ayo dosunmu,2,Perimeter_Defense,59.0312621384582,48.3
ayo dosunmu,2,Playmaking,58.4544914838867,74.1
ayo dosunmu,2,Rebounding,34.1231209812794,7.0
ayo dosunmu,2,Scoring,59.624347366417,68.3
ayo dosunmu,2,Shooting,59.3070759754791,52.7
ayo dosunmu,3,Efficiency,75.6189371327515,42.3
ayo dosunmu,3,Impact,65.512879699378,73.5
ayo dosunmu,3,Interior_Defense,60.5590261665039,52.3
ayo dosunmu,3,Perimeter_Defense,59.819407346817,43.5
ayo dosunmu,3,Playmaking,57.5818921801643,71.9
ayo dosunmu,3,Rebounding,34.2642523674402,7.0
ayo dosunmu,3,Scoring,61.4706292525177,70.1
ayo dosunmu,3,Shooting,59.0965553503647,50.3
ayo dosunmu,4,Efficiency,76.7105663160438,47.7
ayo dosunmu,4,Impact,67.2546195297527,77.8
ayo dosunmu,4,Interior_Defense,60.9796558764629,54.9
ayo dosunmu,4,Perimeter_Defense,60.6152689724884,45.9
ayo dosunmu,4,Playmaking,57.1642471131878,70.7
ayo dosunmu,4,Rebounding,34.3188411360714,7.2
ayo dosunmu,4,Scoring,62.9492785111313,70.3
ayo dosunmu,4,Shooting,60.9984238725319,55.1
ayo dosunmu,5,Efficiency,78.2895588061417,54.9
ayo dosunmu,5,Impact,68.2983293204594,78.6
ayo dosunmu,5,Interior_Defense,61.2746198621445,57.5
ayo dosunmu,5,Perimeter_Defense,60.413783720108,46.7
ayo dosunmu,5,Playmaking,56.7466020462112,68.5
ayo dosunmu,5,Rebounding,34.4056418454382,7.0
ayo dosunmu,5,Scoring,64.4364450350647,70.9
ayo dosunmu,5,Shooting,62.1217010077252,56.1
bam adebayo,0,Efficiency,84.53739,86.8
bam adebayo,0,Impact,75.218913,95.4
bam adebayo,0,Interior_Defense,66.413945,81.0
bam adebayo,0,Perimeter_Defense,65.8863,85.0
bam adebayo,0,Playmaking,57.781991,72.5
bam adebayo,0,Rebounding,78.393745,93.4
bam adebayo,0,Scoring,76.636508,90.4
bam adebayo,0,Shooting,48.035435,16.2
bam adebayo,1,Efficiency,85.1347059074783,92.0
bam adebayo,1,Impact,74.3527182749634,94.0
bam adebayo,1,Interior_Defense,66.7076518939209,82.4
bam adebayo,1,Perimeter_Defense,65.7187738740921,83.4
bam adebayo,1,Playmaking,58.0263137767944,73.5
bam adebayo,1,Rebounding,79.1634949990463,94.2
bam adebayo,1,Scoring,75.2378605724411,88.4
bam adebayo,1,Shooting,51.5639347224808,20.4
bam adebayo,2,Efficiency,86.1442119542503,93.6
bam adebayo,2,Impact,74.4480259827499,94.8
bam adebayo,2,Interior_Defense,66.5297126577568,82.4
bam adebayo,2,Perimeter_Defense,65.4285614216805,80.2
bam adebayo,2,Playmaking,58.6280085991058,74.9
bam adebayo,2,Rebounding,81.0334985800934,94.8
bam adebayo,2,Scoring,74.3930846572952,86.0
bam adebayo,2,Shooting,55.0040983348465,34.5
bam adebayo,3,Efficiency,87.1537180010223,94.4
bam adebayo,3,Impact,74.7149347475891,94.6
bam adebayo,3,Interior_Defense,66.3464280770493,82.6
bam adebayo,3,Perimeter_Defense,65.2446417534828,79.2
bam adebayo,3,Playmaking,59.2548130105171,76.6
bam adebayo,3,Rebounding,82.6148568936539,95.0
bam adebayo,3,Scoring,74.1294774235325,84.4
bam adebayo,3,Shooting,58.4442619472122,46.7
bam adebayo,4,Efficiency,88.1632240477943,95.2
bam adebayo,4,Impact,75.3697169236069,94.6
bam adebayo,4,Interior_Defense,66.3893305466843,82.8
bam adebayo,4,Perimeter_Defense,65.1168271029472,79.0
bam adebayo,4,Playmaking,60.0396233896646,78.0
bam adebayo,4,Rebounding,85.3104953118515,95.8
bam adebayo,4,Scoring,73.6623482228355,83.2
bam adebayo,4,Shooting,61.038688698349,55.5
bam adebayo,5,Efficiency,89.1727300945663,95.6
bam adebayo,5,Impact,76.1333474329834,94.4
bam adebayo,5,Interior_Defense,66.0052625344467,81.8
bam adebayo,5,Perimeter_Defense,64.9917732203484,79.8
bam adebayo,5,Playmaking,60.8662667076025,79.0
bam adebayo,5,Rebounding,87.479231292839,96.4
bam adebayo,5,Scoring,73.2818808377819,81.8
bam adebayo,5,Shooting,63.7321812897301,64.9
baylor scheierman,0,Efficiency,81.754289,69.9
baylor scheierman,0,Impact,59.027077,32.3
baylor scheierman,0,Interior_Defense,57.473077,37.9
baylor scheierman,0,Perimeter_Defense,58.518113,62.1
baylor scheierman,0,Playmaking,47.816846,46.9
baylor scheierman,0,Rebounding,43.566672,43.9
baylor scheierman,0,Scoring,42.892769,15.8
baylor scheierman,0,Shooting,64.385412,65.3
baylor scheierman,1,Efficiency,75.2040189194336,32.7
baylor scheierman,1,Impact,57.4681055949707,25.9
baylor scheierman,1,Interior_Defense,58.6357879050751,40.9
baylor scheierman,1,Perimeter_Defense,58.9380036421661,55.3
baylor scheierman,1,Playmaking,49.0771827567062,46.3
baylor scheierman,1,Rebounding,41.9366455403061,36.5
baylor scheierman,1,Scoring,44.7577798575821,17.2
baylor scheierman,1,Shooting,59.1262037976379,51.3
