player_name_clean,season,Shooting_pct_delta_adj,Playmaking_pct_delta_adj,Perimeter_Defense_pct_delta_adj,Interior_Defense_pct_delta_adj,Rebounding_pct_delta_adj,Scoring_pct_delta_adj,Efficiency_pct_delta_adj,Impact_pct_delta_adj
alex caruso,2023-24,0.20785186050382945,0.07790027676837344,0.14012986161045807,0.36947084417703013,0.11336863570738125,0.20708375858670885,0.02568677424078111,0.16697041722925887
alex caruso,2024-25,-0.03925030097118382,-0.04811724912043132,-0.03147904977732518,-0.07489167417170642,-0.04470786242008255,-0.038760757386507166,0.01742756647932264,-0.08559972508408441
alex caruso,2025-26,-0.0012253783390211647,-0.011198930640537945,0.04151629382644196,-0.02530383040539359,0.0016232291522768531,-0.0017644843617255876,-0.009629779585207315,0.003221930395110826
alex sarr,2024-25,,,,,,,,
alex sarr,2025-26,-0.1870539616444954,-0.1378066301338243,-0.16368241681652299,-0.2216333933937017,-0.17272273659551127,-0.1862423156025853,0.06701979049458859,-0.31799165058117373
alperen sengun,2021-22,,,,,,,,
alperen sengun,2022-23,0.24133956971745305,0.22186642559724457,0.09219709459743297,0.033524130579702854,0.316292518087727,0.24030851532913425,0.06651724251742736,0.23048543276544567
alperen sengun,2023-24,0.13093143840319538,0.13782982944650626,0.06234140779631138,-0.09256370968453732,0.02774048766830085,0.13106593451992882,0.04098649924624861,0.04103678001362071
alperen sengun,2024-25,0.08294254526177937,0.1011546141732356,0.05700219294291645,0.004477285414132747,0.09509622463558572,0.08284287222669875,0.015440859053947273,0.06541078678066171
alperen sengun,2025-26,-0.051941306299289156,-0.0024044313389242258,-0.015577847576419232,-0.07375311104564011,-0.07034196577032806,-0.05072588852759664,0.018051751747299366,-0.08396291318821283
amari williams,2025-26,,,,,,,,
amen thompson,2023-24,,,,,,,,
amen thompson,2024-25,0.23659999464179116,0.19123978850632406,0.13435042954962118,0.6073059671624863,0.17023090915280284,0.23543608141367836,0.01607777171087039,0.3024850534779926
amen thompson,2025-26,-0.11757855292552039,-0.08252543618043785,-0.1511406095488591,-0.23745387565285392,-0.12820492926772725,-0.11668641464990463,-0.03271844470913548,-0.1886308033967444
amir coffey,2021-22,,,,,,,,
amir coffey,2022-23,-0.19021176953246427,-0.11482998168492448,-0.26657611241585744,-0.14653079496908336,-0.1648203183665145,-0.1896887961515903,-0.04937672898794707,-0.3019715584983377
amir coffey,2023-24,-0.005696213843675864,-0.06419118503397948,0.1343844305735505,0.030725965032208015,-0.0128989614868052,-0.006251673240752691,-0.023806226874187784,0.11054075219175688
amir coffey,2024-25,0.07495557857324266,-0.057717163468104314,0.04956054516046115,-0.10197942703175643,-0.005908143598540879,0.07455330188140279,-0.007971107241420342,0.10870969212812917
amir coffey,2025-26,0.03699975429676245,0.049794897997847226,0.08003788085915671,0.041628665034236054,0.039075548807251184,0.03658121218121135,-0.010222860541360155,0.07123425988034458
andre drummond,2021-22,,,,,,,,
andre drummond,2022-23,-0.08484363640878644,-0.2294059871734255,-0.19427810107534055,-0.27613231178918995,-0.16318959914185885,-0.08448390591319277,-0.024198667988720758,-0.20526818036687194
andre drummond,2023-24,0.061851971162925144,-0.15195745036508873,0.048235115201563865,0.0006544687247430754,0.07321495086481562,0.06147361164943871,0.01739654589516413,0.06036859675458819
andre drummond,2024-25,-0.08200363290139004,-0.017671750917895447,-0.09278037788866009,-0.14211817034084426,-0.11336816252742285,-0.08186623505905721,-0.042337694517224085,-0.0963920335659131
andre drummond,2025-26,-0.036753370333512204,-0.018558010976065954,-0.0336139365929014,0.016103235908843765,-0.004939077928453854,-0.03687406321363193,-0.019906360784218133,0.012053243893796303
andre jackson,2023-24,,,,,,,,
andre jackson,2024-25,-0.03326568138671191,-0.03348196347334012,0.19434675922772743,0.056405009338734616,0.053950944584294655,-0.03338063902484349,-0.03626736256031998,0.35596933974616823
andre jackson,2025-26,0.053300392949564804,0.07371022922647334,0.10684879248493111,0.05450263151878509,0.041283985777003554,0.053821156778854455,0.0073325956771081065,0.07669727594133728
andrew nembhard,2022-23,,,,,,,,
andrew nembhard,2023-24,-0.051810985939224,-0.07683099873920378,-0.04675038789247481,-0.1726495938684419,-0.10722097624072681,-0.05150189115938712,0.030403274876929263,-0.090526149016222
andrew nembhard,2024-25,-0.016488360001673724,0.014790794885670136,0.05577879098788209,0.015816675324842235,0.05386858209309666,-0.01640440257252547,0.0074108902529079635,-0.0007760661231718504
andrew nembhard,2025-26,-0.053879790643888696,-0.058535087257211946,-0.10630692011002872,-0.1082074735418613,-0.09775813763491993,-0.05304143973331075,0.033527035203639186,-0.15531418233917885
andrew wiggins,2021-22,,,,,,,,
andrew wiggins,2022-23,-0.21797817061208824,-0.10075492479964833,-0.19269789933897266,-0.20984706575389506,-0.16345819098539432,-0.2174501647540875,-0.006209596559428063,-0.24473254806627684
andrew wiggins,2023-24,-0.009030323856571196,-0.035410198453877134,-0.09951590189253723,0.0014866604532622638,0.05492485181134329,-0.009294695469409524,-0.031072992009294004,0.029310225670982203
andrew wiggins,2024-25,0.021411373520633423,0.046271498384616756,0.02115879065414836,0.05132109155984101,-0.015384225871322868,0.021507341142640506,0.014225494370581978,0.004284121305183209
andrew wiggins,2025-26,-0.06175400562263563,-0.018733783642075865,-0.03007490685945384,-0.002885869433012005,-0.050212943595671494,-0.06190779114495549,-0.017686256052227022,-0.059193912198552835
anfernee simons,2021-22,,,,,,,,
anfernee simons,2022-23,0.14399888981810915,0.04410643121618745,0.1411388093266992,0.3041843241378261,-0.000490367633528239,0.14332081231390267,-0.01212296113698946,0.14529677746158973
anfernee simons,2023-24,-0.03349035873627233,0.030107832307773485,-0.09734207750620238,-0.08939941396148343,0.016957479211039482,-0.03314756408491197,0.003538997020216489,-0.05930879963735918
anfernee simons,2024-25,0.045317040234745906,0.08265758517924884,0.17761961849835997,-0.09154410170185541,0.016674355609701284,0.045072372706129696,-0.008854273890130665,0.06636663085020195
anfernee simons,2025-26,-0.07313490406310312,-0.07829149797132878,-0.046050162325226705,-0.03936538890552042,-0.048254628747896405,-0.07346742949046942,-0.017620254685705574,-0.0759370371571579
anthony black,2023-24,,,,,,,,
anthony black,2024-25,0.3534637666972281,0.40165214407463434,0.5942692514823129,0.4836278518814238,0.1600103265456138,0.3534344383789721,0.02982311971401732,0.3114819891485388
anthony black,2025-26,-0.09452838225749616,-0.1034933458351331,-0.09783146869235561,-0.13342643292011028,-0.10756515575708858,-0.09469446624838397,0.014393303603049155,-0.18052514458691538
anthony davis,2021-22,,,,,,,,
anthony davis,2022-23,0.24367613536901847,-0.014437324026317387,0.09247468088759271,0.1484471856580518,0.3342441682843909,0.24260974487167655,0.06838384408159644,0.1794004829571701
anthony davis,2023-24,0.1824093916503629,0.22019322307560213,0.20379524226649173,0.2603232692154301,0.237454851061272,0.1814107604619763,0.015514420198079085,0.20979344316590678
anthony davis,2024-25,-0.0334730917480647,0.009927199418937237,-0.029482101662828223,-0.038395495701517846,-0.03883466179550705,-0.03325411933160415,-0.006325295768810606,-0.03708152264946462
anthony davis,2025-26,-0.03068459934374337,-0.00675999405524912,0.014006589660990516,-0.0420711155790238,-0.018071284783341426,-0.030833849907702285,-0.02488879379081213,-0.018126806884613784
anthony edwards,2021-22,,,,,,,,
anthony edwards,2022-23,0.13020966692468447,0.08230871264133609,0.09195120174478494,0.12052511413928094,0.14519170526169328,0.13000822443654134,0.015897583546658347,0.07589180035515808
anthony edwards,2023-24,0.05509352692319996,0.12655374579637232,-0.035595630305492516,-0.05263666661728098,0.020298942038096384,0.05520085520872967,0.03145342639525159,0.015311095243965055
anthony edwards,2024-25,0.04143527828898345,0.003480413216780419,-0.03924204117790143,0.013578850945916923,0.018813653705931927,0.041405802994364936,0.017608822429707967,0.017032075390772346
anthony edwards,2025-26,-0.08161791658366362,-0.09173204957748661,-0.08373272342751344,-0.06352562294733545,-0.08544685971447069,-0.08179965495860307,0.026233931249536976,-0.14426872971495946
anthony gill,2021-22,,,,,,,,
anthony gill,2022-23,-0.04057226309497903,-0.03814862362251282,-0.07347643038472663,-0.03500301351242358,-0.032823312804181104,-0.040989170354446734,-0.0398105490027409,0.17177708699575334
anthony gill,2023-24,-0.0025985206987340853,0.017375198825488682,0.06686235685508769,0.005748615510624014,-0.004805335038819676,-0.002391048993865407,-0.011952541410032224,-0.048663898052296234
anthony gill,2024-25,-0.035717767028947155,-0.025103117937690086,0.007244479521277835,-0.09299723747088214,-0.034352424021811316,-0.035791432553643795,-0.016994236607698162,-0.059653667816904225
anthony gill,2025-26,0.16369906985162563,0.16538436306662269,0.23940495717729035,0.169527059347434,0.13619747053111428,0.16277963742061005,0.0019094463883626077,0.30333582753667293
antonio reeves,2024-25,,,,,,,,
antonio reeves,2025-26,0.043040801220506006,0.07202425774527096,0.10623580373943292,0.06970530092675489,0.048969693828517284,0.042866472498782386,0.0009143095210793488,0.06636873107927885
ariel hukporti,2024-25,,,,,,,,
ariel hukporti,2025-26,-0.04175621268763368,-0.027925529230641982,-0.027308869542757342,-0.03150877131657572,-0.010617688228344727,-0.04138882119909197,-0.014679556956278648,0.06593404132382275
asa newell,2025-26,,,,,,,,
ausar thompson,2023-24,,,,,,,,
ausar thompson,2024-25,0.009364720289445592,0.0655870769198499,0.19544171153766937,-0.14920555556955642,-0.1119770173719951,0.010293363093802691,0.06701979049458859,-0.07872169781926415
ausar thompson,2025-26,-0.11070305063249175,-0.054877426195575965,-0.12205871966424398,-0.15087487363361402,-0.11379638397859332,-0.11036510441593544,-0.008106130322155364,-0.18163401026541845
austin reaves,2021-22,,,,,,,,
austin reaves,2022-23,0.2927497021978072,0.23856612073048036,0.048678429030462794,-0.01301175853932763,-0.017345551119589846,0.29264822229243864,0.05595318111433474,0.1520009647724258
austin reaves,2023-24,0.274814062195266,0.44499757823173824,0.3018635871501942,0.07346795757228929,0.19191813648869507,0.27446581759579997,0.020350011789715176,0.20445460401938714
austin reaves,2024-25,0.14752573253128443,0.12454804644344693,0.19400253123760264,0.0038315321984184435,0.05800065664687845,0.14756567770316134,0.033507195936541154,0.07520193959113741
austin reaves,2025-26,-0.005370279435733067,-0.03591444463813723,-0.022027301955217102,-0.09680727251937016,-0.037990064155653876,-0.005305035821349708,0.050666979685986414,-0.08888201363871645
ayo dosunmu,2021-22,,,,,,,,
ayo dosunmu,2022-23,0.00398189384107975,-0.09650722025158219,0.00875247301408802,-0.05115110920618463,0.006444386498319556,0.003993168480738358,-0.02524384373892426,-0.0031611090911338314
ayo dosunmu,2023-24,0.09305008647338174,0.02041397795957426,0.036451441311579624,0.09754840717813323,-0.006743394427988723,0.09308558183759114,0.03335756718096046,0.017707011063978182
ayo dosunmu,2024-25,-0.06012603285632427,-0.00807129944549909,-0.07582588269053564,-0.09285120556592581,-0.05112909620466544,-0.05988520877366267,0.008842331607934222,-0.08733298754455009
ayo dosunmu,2025-26,-0.030514622996333576,-0.056768068466836595,-0.07975719247889232,-0.08907322997206048,-0.051677145517584955,-0.030387661858107224,0.02324709054100669,-0.07531647462026207
bam adebayo,2021-22,,,,,,,,
bam adebayo,2022-23,0.20126095992174303,0.06608463655237738,0.0459073747089345,0.17017375273125868,0.10701701659935148,0.19995100900197949,-0.016063062696034216,0.20940178048872554
bam adebayo,2023-24,0.014521863594710593,0.12458191056697235,-0.011206451635981886,0.07880240665841227,0.053621114629275976,0.014423570505708458,-0.013135890581449091,0.030702773868823093
bam adebayo,2024-25,0.013541115775720787,0.1271574994058375,0.04155673057929284,-0.018725379506886266,0.029286278995805538,0.013355756316857125,-0.014976464220445814,0.04283989482502241
bam adebayo,2025-26,-0.07624303403066607,-0.09034041778930768,-0.06770903787208093,-0.05364207941231283,-0.0673150002196733,-0.07611583738347552,-0.0233644817197704,-0.11668255893921156
baylor scheierman,2024-25,,,,,,,,
baylor scheierman,2025-26,-0.12056403081983012,-0.11040122028028934,-0.10904543139084777,-0.1494330698973977,-0.10563886448072624,-0.12006334619527838,-0.01748423376762324,0.005017619260089891
ben saraf,2025-26,,,,,,,,
ben sheppard,2023-24,,,,,,,,
ben sheppard,2024-25,-0.0034009271141437905,0.04146732358083211,0.04060608403870463,0.34128697514345,0.14112767060181705,-0.0040359474482882475,-0.014606971183580581,0.25624212771666494
ben sheppard,2025-26,-0.11074565303070895,-0.07197417241872192,-0.13940152298489386,-0.1734675469676771,-0.07166827474245514,-0.11055049031731029,-0.057436003324086694,-0.12576894870268943
bennedict mathurin,2022-23,,,,,,,,
bennedict mathurin,2023-24,-0.16013238154088685,0.26124476123420964,-0.1162175101146997,0.07554218452748841,-0.10891379798682921,-0.15972645739641933,-0.0027107022680954093,-0.15400327675306802
bennedict mathurin,2024-25,0.01536264580552818,0.020388325721205056,0.03589042772972778,0.185172777090154,0.09775969930498636,0.015227050044422165,3.784647570788347e-05,0.047862958858975756
bennedict mathurin,2025-26,-0.09110588247213174,-0.03717530881543816,-0.09166706989413702,-0.11096204954473574,-0.08331405001219358,-0.0910637165677714,0.010628880756164132,-0.1545250130646155
bilal coulibaly,2023-24,,,,,,,,
bilal coulibaly,2024-25,0.12433113513218869,0.3017552383221238,0.1686456493694485,-0.07476316871072007,0.047334310763294724,0.1246515909190318,0.025949012409162284,0.06792383573367644
bilal coulibaly,2025-26,-0.10247665154951727,-0.06898360394966159,-0.11265225318244097,-0.11126549785974403,-0.1011820519532362,-0.10212309637707437,-0.003981856182909328,-0.1773559476926359
bismack biyombo,2021-22,,,,,,,,
bismack biyombo,2022-23,-0.04052476695278989,-0.039459591263707613,-0.01742830640518249,0.807698167309155,0.09063937010308346,-0.04083597815119085,-0.03020306017697141,0.36316728665208514
bismack biyombo,2023-24,-0.06324238049485181,0.0020836273416530216,-0.07693579820365251,-0.10345523118035793,-0.024160590216469567,-0.06367283013251959,-0.04757744448326166,0.047205662358479165
bismack biyombo,2024-25,-0.03916187597981514,-0.013915686941731516,0.014619334173871634,-0.12156799841637383,-0.04822673072518832,-0.03919932966050603,-0.014292763924848533,-0.06903442366095942
bismack biyombo,2025-26,0.09699833570349434,0.11319020720106752,0.17589314453913724,0.08663380634388154,0.07939560089747155,0.09655212747438387,-0.006139577904622646,0.1701230467423944
blake wesley,2022-23,,,,,,,,
blake wesley,2023-24,0.008803047306355541,0.2188476284823312,0.04410802635865148,0.12079957978035862,-0.02746376888098182,0.008466757983845363,0.063101683636966,0.1606385989151791
blake wesley,2024-25,-0.03306739709497977,-0.03646150402912917,0.07537708282937522,-0.038102731976816566,-0.05684065638809467,-0.03278259271688208,0.015971823281156705,-0.038185446023629464
blake wesley,2025-26,0.055355792138381835,0.056147534348055764,0.11772216610938797,0.06758005850650983,0.053903629961691554,0.05512241816925341,0.01583500271197034,0.08946010775837011
bobby portis,2021-22,,,,,,,,
bobby portis,2022-23,-0.029231230850350332,0.14890430471266156,-0.19848151662136962,-0.31002535234547707,0.00521637268718598,-0.029035932201000172,-0.002995341695878169,-0.05148667528407326
bobby portis,2023-24,0.028811207754460822,0.017066007262566317,0.17638940317391502,-0.0007200290576416612,-0.027452080982653573,0.0286723209205079,-0.00658812301032305,0.014140833871649374
bobby portis,2024-25,-0.08400675093737899,0.07201814669299529,-0.06681356752470544,-0.056678981724492664,-0.08897686343142558,-0.08362681554331693,-0.011021253261777726,-0.090794229350021
bobby portis,2025-26,-0.05113622992170798,-0.015867472141258762,-0.06473158687616756,-0.10584927695521619,-0.05780480111398232,-0.052863554890851934,-0.02375436168885877,-0.0625945863525403
bobi klintman,2024-25,,,,,,,,
bobi klintman,2025-26,0.037890000049513935,0.046538295770640184,0.09444786154619074,0.04137547368133689,0.04011490625484913,0.03771506699485502,-0.013056817475043272,1.075346371206231
bogdan bogdanovic,2021-22,,,,,,,,
bogdan bogdanovic,2022-23,-0.08716955111299772,-0.10189819045323115,-0.1688937467180572,0.0970384396738404,-0.12882078585688195,-0.08712420234255902,-0.02129080879972741,-0.09228195908510173
bogdan bogdanovic,2023-24,0.1604936344081355,0.08351795990168863,0.21566474533943217,0.1439468478101747,0.06469251434286259,0.15979466753666946,-0.006974283222268599,0.1429450014740157
bogdan bogdanovic,2024-25,-0.09783762662204344,-0.05922865864078661,-0.09775708927699327,-0.09679646408904032,-0.06339353899580588,-0.09775301049793135,-0.03435192996060234,-0.07517914444743876
bogdan bogdanovic,2025-26,-0.010815866791155085,-0.008755742021732944,0.01358502472308697,-0.028495014716593905,0.0027879107167473574,-0.01075771815480141,-0.020300027839364743,0.0015525216198302432
bones hyland,2021-22,,,,,,,,
bones hyland,2022-23,-0.019110003028337937,-0.03230941495591478,-0.026619643322170452,-0.08714171331256022,-0.08635802579015181,-0.018617892878809845,0.003062981482999224,-0.08588740109685514
bones hyland,2023-24,-0.11866412349500358,-0.07846456494623334,-0.07598038704368694,-0.11357569871417228,-0.08092715286480101,-0.11831058608098217,-0.028060089762146634,-0.1838285798662829
bones hyland,2024-25,-0.07258356546149278,-0.07947383514941299,-0.04370845844950909,-0.025440076232837314,-0.02737323316363453,-0.07224728302598023,-0.0006123330972813312,-0.18896817514249722
bones hyland,2025-26,0.04157988776731678,0.04870155337083638,0.10502741781483638,0.04729246888240587,0.04192986645263148,0.04130273761972776,-0.0060352575994669835,0.0884383459806687
bradley beal,2021-22,,,,,,,,
bradley beal,2022-23,0.10446633964677329,-0.009100067894127461,0.09244022092976596,0.4147373728475031,-0.0003080962740242036,0.10372722226099196,0.03447849529847781,0.08185686768288677
bradley beal,2023-24,-0.02424287984306452,-0.00929412212951837,0.07052117903420634,0.02822832887653701,0.038230498461413555,-0.024670198956461737,-0.025256022164470135,0.04467383395010395
bradley beal,2024-25,-0.030575430040708913,-0.060206600955523715,0.054790586359288254,0.007123725992084546,-0.037759459742832346,-0.030849440407132677,-0.0249878629002451,0.01082927456302334
bradley beal,2025-26,0.04185536300025276,0.037330694051690066,0.098044069592115,0.05096649614442812,0.0423189495132042,0.041485471398905883,-0.0195457515284665,0.08739149887514767
branden carlson,2024-25,,,,,,,,
branden carlson,2025-26,-0.08146998281160038,-0.053105502821411035,-0.09241414966576542,-0.05676804863046476,-0.055211726737728166,-0.08077363680941829,-0.003635082856212445,0.07510381399607616
brandin podziemski,2023-24,,,,,,,,
brandin podziemski,2024-25,0.025415722986233378,-0.08235618119032917,0.054136523591594245,-0.03930342244097177,-0.11191674333679848,0.02570293721439366,0.02063921425715187,-0.06380532903820604
brandin podziemski,2025-26,-0.12697501178379436,-0.1632549892241241,-0.1195576539056607,-0.16043563272611816,-0.12422585455785012,-0.1266971338316301,-0.02216007100004575,-0.19605443611612344
brandon ingram,2021-22,,,,,,,,
brandon ingram,2022-23,-0.05215007745223284,-0.07655355536312579,-0.028811887651108318,-0.10959931647061662,-0.09445240556835925,-0.05189235117388336,0.00020568217732019368,-0.08862309219595345
brandon ingram,2023-24,0.03942617723929197,0.08353573439534917,0.12905072810795698,0.20256399702672012,0.03216494913458092,0.03900269551496727,-0.008167658970154083,0.07761733674751511
brandon ingram,2024-25,-0.14314895026996222,-0.13326171453040797,-0.09859638918934967,-0.11694752774231827,-0.11390887200158735,-0.14271469187843572,-0.03253707421416226,-0.16939751433816683
brandon ingram,2025-26,-0.02440498159035865,-0.0932853496245018,0.030589877916189005,-0.04348622792437325,-0.0038021084125345944,-0.025361613156120278,-0.0311729092033731,0.009966534209439633
brandon miller,2023-24,,,,,,,,
brandon miller,2024-25,-0.2552340267082617,-0.09097279469362175,-0.24264910935633752,-0.23313893675756991,-0.225004493281198,-0.2541578568260633,0.016870916780309702,-0.3059555387126902
brandon miller,2025-26,-0.08711150324527935,-0.027734217072184843,-0.08382816820731302,-0.056290711191182584,-0.07866564486723149,-0.086897849878936,-0.015512188615602886,-0.15363515586992593
brandon williams,2021-22,,,,,,,,
brandon williams,2023-24,0.07677125828779868,0.016876805409183775,0.021305448082312356,0.2236112480076154,0.15307133323299962,0.07572087590301217,0.010389489324108915,-0.4118787033787926
brandon williams,2024-25,-0.06171910538105722,-0.03548912161813616,-0.006042552470154526,-0.11166516202355128,-0.0789388983638001,-0.06129908386034192,0.024639148001390016,0.10161985917046958
brandon williams,2025-26,-0.030023845727684413,0.11253525514329378,0.17999114708907157,-0.09855536247052417,-0.060079565655017556,-0.028029625098965654,-0.02016170172449917,1.4111102873451988
brice sensabaugh,2023-24,,,,,,,,
brice sensabaugh,2024-25,0.3492556327897482,-0.04141095198749311,0.48818390945559326,-0.11547620006129418,0.12434903911004945,0.34739611326883024,0.032607847661354966,0.7336830241143557
brice sensabaugh,2025-26,-0.09500922915113649,-0.05275695105126962,-0.06327210505343268,-0.10491640497497547,-0.08780957178426146,-0.09523901402444689,-0.0052158157312691905,-0.14936950391004405
bronny james,2024-25,,,,,,,,
bronny james,2025-26,-0.041897585861555384,-0.008857592832637803,-0.0011033090272595317,-0.07328228933423829,-0.03579456753658896,-0.04150106443207573,-0.022355780058242236,0.10136580196709524
brook lopez,2021-22,,,,,,,,
brook lopez,2022-23,0.6448611970733762,-0.14692938694931648,0.1840445520602682,3.2861526994410157,0.7179371403859063,0.6402458313884701,0.05338346573593967,3.4779574866992378
brook lopez,2023-24,0.04390892655128905,0.08461470917160796,0.09750935769676075,0.24327342293802068,0.04554756376717827,0.043295683248653606,-0.029501025947110654,0.26777608661791175
brook lopez,2024-25,0.030139534549059984,0.06184660094175534,0.08356644431855827,0.02379649138094442,0.014177709026806559,0.02978011342982614,-0.017455401084809065,0.12530494780916526
brook lopez,2025-26,-0.007331140464359831,-0.0020030216064761425,0.021302481978984877,-0.025026337542677482,-0.006167362833179905,-0.007408330904804751,-0.029609821963666825,0.0019297138842184723
brooks barnhizer,2025-26,,,,,,,,
bruce brown,2021-22,,,,,,,,
bruce brown,2022-23,0.17022411121906814,0.23814596716289635,0.05969527355524691,-0.007792255785573928,-0.025143101758780158,0.16945621427547086,-0.03568863076008096,0.14156220917322568
bruce brown,2023-24,-0.02552083513768385,-0.024176876395357844,-0.09420208413210683,-0.21092205585466847,-0.04839388723437449,-0.02578214220218338,-0.03512280326533174,-0.02776983713799276
bruce brown,2024-25,-0.11088013371775374,-0.09897806728709296,-0.12584009346431577,-0.16654872995667502,-0.09740288767056474,-0.11056151894033825,-0.019275824479373278,-0.13392541659655527
bruce brown,2025-26,-0.07919444411588718,-0.06386189370261028,-0.044957291186922835,-0.09496164723099901,-0.04807401119385195,-0.07902765055249363,-0.0388166602446791,-0.05472261135632162
